id,Genus,name,Latitude,Longitude,mint.cm,at.warmq,p.dryq,p.wetq,p.warmq
14222,Podocarpus,Podocarpus_madagascariensis,-25.007,46.958,1.20152986,0.680944622,1.041827798,0.793884575,1.071179986
14223,Podocarpus,Podocarpus_madagascariensis,-13.923,48.324,1.230113983,0.418950081,0.081528917,1.933889866,1.630941153
14224,Podocarpus,Podocarpus_madagascariensis,-14.0833,48.38333,1.039553881,0.25641647,-0.176628441,1.804598093,1.53903842
14225,Podocarpus,Podocarpus_madagascariensis,-13.888,48.95,0.94903779,0.171510831,0.04750571,1.656096578,1.463990808
14226,Podocarpus,Podocarpus_madagascariensis,-13.888,48.9775,0.825173676,-0.035901509,0.129773974,1.624273658,1.426768303
14227,Podocarpus,Podocarpus_madagascariensis,-14.11444,48.98083,0.715601623,-0.165685862,0.231612682,1.615808725,1.414144754
14228,Podocarpus,Podocarpus_madagascariensis,-13.7777,49,0.906161785,0.076901674,0.145184308,1.634381175,1.451689005
14229,Podocarpus,Podocarpus_madagascariensis,-14.2,49.1,0.739421666,-0.078354336,0.466451675,1.632700205,1.795400739
14230,Podocarpus,Podocarpus_madagascariensis,-14.5333,49.4333,0.929981768,0.331618577,1.096323609,1.719784379,1.868199348
14231,Podocarpus,Podocarpus_madagascariensis,-14.80416,49.44583,0.953801811,0.368006676,1.122561455,1.754791617,1.897464037
14232,Podocarpus,Podocarpus_madagascariensis,-16.15,49.5,1.134833932,0.490513414,1.392669201,1.818377614,1.950619102
14233,Podocarpus,Podocarpus_madagascariensis,-14.8,49.55,1.034789801,0.485661685,1.351182938,1.812265515,1.945509672
14234,Podocarpus,Podocarpus_madagascariensis,-14.25833,49.7333,1.230113983,0.684583426,1.57726872,1.677564383,1.812179923
14235,Podocarpus,Podocarpus_madagascariensis,-15.2666,50,1.077665925,0.366793811,1.570260882,1.786071539,1.801013827
14236,Podocarpus,Podocarpus_magnifolius,9.2338,-79.38,1.37779808,0.494152248,0.972463965,1.926685691,1.031129003
14237,Podocarpus,Podocarpus_magnifolius,9.23388,-79.375,1.411146045,0.549947381,1.138002872,1.951073289,1.068857312
14238,Podocarpus,Podocarpus_magnifolius,7.725,-77.7417,1.234877944,0.230944753,1.127733111,1.784519315,1.150029898
14239,Podocarpus,Podocarpus_magnifolius,-9.37,-75.997,1.272989988,0.463828802,1.183052301,1.119352579,0.921377718
14240,Podocarpus,Podocarpus_magnifolius,-10.75,-74.3833,1.211057901,0.426227719,1.26342833,1.430346847,1.091903806
14241,Podocarpus,Podocarpus_magnifolius,8.83389,-70.7442,0.810881734,-0.28819254,0.271467,0.590276003,0.818362772
14242,Podocarpus,Podocarpus_magnifolius,10.4333,-68.8166,1.215821981,0.309785724,0.590275407,0.738357306,0.840762973
14243,Podocarpus,Podocarpus_magnifolius,-14.78333,-68.5869,1.153889894,0.309785724,0.891624451,1.193876147,1.096465468
14244,Podocarpus,Podocarpus_magnifolius,-15.086,-68.4922,1.168181896,0.346173823,0.810726881,1.154825568,1.2532444
14245,Podocarpus,Podocarpus_magnifolius,-15.0016,-68.4411,1.163417935,0.327979803,0.810726881,1.163580537,1.052483678
14246,Podocarpus,Podocarpus_magnifolius,10.45,-67.58333,1.339686036,0.496578097,0.258404821,0.621046305,0.63588202
14247,Podocarpus,Podocarpus_magnifolius,0.9,-66.074,1.20152986,0.237009451,2.412175655,1.93676424,1.453452706
14248,Podocarpus,Podocarpus_magnifolius,0.8666,-65.975,1.192001939,0.235796526,2.398854494,2.019738674,1.435717583
14249,Podocarpus,Podocarpus_matudae,20.36,-105.32,1.091957927,0.531753302,-0.281655103,2.080792189,1.905353546
14250,Podocarpus,Podocarpus_matudae,20.35,-105.2833333,1.044317842,0.370432615,-0.20129174,2.055239677,1.915812373
14251,Podocarpus,Podocarpus_matudae,20.22,-104.77,0.963329732,0.25641647,-0.065576248,1.610711217,1.658836007
14252,Podocarpus,Podocarpus_matudae,19.4044,-103.26584,0.968093753,0.262481153,-0.25369826,1.099070191,1.016697168
14253,Podocarpus,Podocarpus_matudae,23.05,-99.21666667,0.8680498,0.45291239,0.424506724,1.103598595,1.087326288
14254,Podocarpus,Podocarpus_matudae,23.33,-99.2,0.891869783,0.605742455,0.4136886,0.517054677,0.812699199
14255,Podocarpus,Podocarpus_matudae,23.09,-99.19,0.920453727,0.542669773,0.445737273,0.962161005,1.203660369
14256,Podocarpus,Podocarpus_matudae,23.09,-99.19,0.920453727,0.542669773,0.445737273,0.962161005,1.203660369
14257,Podocarpus,Podocarpus_matudae,23.1,-99.19,0.920453727,0.534179151,0.466451675,0.959698856,1.197335005
14258,Podocarpus,Podocarpus_matudae,21.01666667,-98.63333333,1.001441836,0.372858435,1.132880092,1.874022245,1.616798878
14259,Podocarpus,Podocarpus_matudae,20.61666667,-98.45,0.910925806,0.25641647,1.001930237,1.674277782,0.900377333
14260,Podocarpus,Podocarpus_matudae,20.63,-98.45,0.915689707,0.261268198,1.001930237,1.679206014,0.90829277
14261,Podocarpus,Podocarpus_matudae,20.36666667,-98.35,0.734657645,-0.003152204,0.496617675,0.927355349,0.500210702
14262,Podocarpus,Podocarpus_matudae,20.17,-98.05,0.882341743,0.235796496,1.007724047,1.887321115,1.016697168
14263,Podocarpus,Podocarpus_matudae,20.21666667,-97.95,0.977621794,0.338896245,1.187945247,2.466209412,1.433932185
14264,Podocarpus,Podocarpus_matudae,18.16666667,-97,0.758477628,-0.132936522,0.391625285,1.432222486,0.745629549
14265,Podocarpus,Podocarpus_matudae,18.16,-96.99,0.796589732,0.07326287,0.445737273,1.57289803,0.829613149
14266,Podocarpus,Podocarpus_matudae,19.65,-96.87,0.987149775,0.25641644,1.047405601,1.66272831,1.052483678
14267,Podocarpus,Podocarpus_matudae,19.66666667,-96.85,0.953801811,0.164233163,1.052953601,1.474839807,0.923978329
14268,Podocarpus,Podocarpus_matudae,19.83,-96.81,1.020497799,0.257629395,1.316886663,1.674277782,1.455214262
14269,Podocarpus,Podocarpus_matudae,17.673,-96.558,0.853757739,-0.004365124,0.730165422,1.876985431,1.021525502
14270,Podocarpus,Podocarpus_matudae,17.59,-96.47,0.906161785,-0.016494511,0.730165422,1.72939527,0.957318544
14271,Podocarpus,Podocarpus_matudae,17.58333333,-96.46666667,0.872813702,-0.123233013,0.607882857,1.463817835,0.832409859
14272,Podocarpus,Podocarpus_matudae,17.25,-96.03,0.953801811,0.215176567,1.20249486,2.322575092,1.362513304
14273,Podocarpus,Podocarpus_matudae,17.3,-96.03,0.987149775,0.263694048,1.321230173,2.514562845,1.467486858
14274,Podocarpus,Podocarpus_matudae,17.15,-96.01666667,0.801353693,-0.20692572,0.424506724,1.312051058,0.929164588
14275,Podocarpus,Podocarpus_matudae,18.31666667,-94.85,1.130069852,0.363154978,1.178137541,2.068728685,1.089616895
14276,Podocarpus,Podocarpus_matudae,16.19,-93.61,1.101485968,0.213963643,-0.152873412,1.229964972,0.876329064
14277,Podocarpus,Podocarpus_matudae,15.61,-92.969,1.215821981,0.393478394,-0.484601349,2.230218172,1.941666961
14278,Podocarpus,Podocarpus_matudae,17.15,-92.89,0.972857773,0.216389522,0.633669376,1.386656046,0.997203887
14279,Podocarpus,Podocarpus_matudae,15.484,-92.6803,1.03002584,0.200621322,-0.408693194,1.74847436,1.261338353
14280,Podocarpus,Podocarpus_matudae,15.35,-92.33,1.034789801,0.270971686,0.114039131,1.979386449,1.529026866
14281,Podocarpus,Podocarpus_matudae,15.4,-92.3,0.925217748,0.142400324,-0.226948649,1.35366559,1.043035269
14282,Podocarpus,Podocarpus_matudae,15.2969,-92.2841,0.958565831,0.124206252,-0.310954928,1.413376451,1.127970219
14283,Podocarpus,Podocarpus_matudae,15.33,-92.27,0.977621794,0.144826174,-0.374259502,1.377015591,1.091903806
14284,Podocarpus,Podocarpus_matudae,15.31666667,-92.26666667,0.934745789,0.063559361,-0.374259502,1.35953176,1.143449664
14285,Podocarpus,Podocarpus_matudae,16.4555,-91.805,0.872813702,0.006551299,0.917192101,1.485794783,1.241014361
14286,Podocarpus,Podocarpus_matudae,16.11666667,-91.71666667,1.053845882,0.298869252,1.143101335,2.113931417,1.483115315
14287,Podocarpus,Podocarpus_matudae,16.078,-91.658889,1.049081922,0.30372104,1.286009669,2.285394192,1.5784235
14288,Podocarpus,Podocarpus_matudae,16.058,-91.546,1.130069852,0.438357115,1.372111201,2.299865007,1.599331737
14289,Podocarpus,Podocarpus_matudae,15.21666667,-90.21666667,1.068137884,0.220028326,1.299345493,1.656096578,1.287322998
14290,Podocarpus,Podocarpus_matudae,14.4166,-89.35,0.977621794,0.013828941,0.572317183,1.588459849,1.299155474
14291,Podocarpus,Podocarpus_matudae,15.65,-88.66666667,1.325394034,0.645769417,1.294917703,1.787622333,1.214138389
14292,Podocarpus,Podocarpus_matudae,15.2,-87.5833,1.106249809,0.315850437,0.745325863,1.057763577,1.019113421
14293,Podocarpus,Podocarpus_milanjianus,4.8,9.7,1.239642024,0.344960898,0.852003396,1.919455051,0.575228274
14294,Podocarpus,Podocarpus_milanjianus,4.8,9.7,1.239642024,0.344960898,0.852003396,1.919455051,0.575228274
14295,Podocarpus,Podocarpus_milanjianus,6.18333,10.4666,0.977621794,0.090243995,0.486678809,1.82750988,0.857303083
14296,Podocarpus,Podocarpus_milanjianus,-3.3,29.533,1.091957927,0.164233193,0.217864841,1.046107769,0.387702286
14297,Podocarpus,Podocarpus_milanjianus,-3.1833,29.6,1.025261879,0.057494678,0.321679205,1.076246738,0.470284373
14298,Podocarpus,Podocarpus_milanjianus,-6.2,29.85,0.982385814,-0.001939251,-0.408693194,1.23834908,1.430354476
14299,Podocarpus,Podocarpus_milanjianus,0.3666,29.98333,0.86328578,-0.277276099,1.530983925,0.929865897,1.038285851
14300,Podocarpus,Podocarpus_milanjianus,-1.08333,31.5,1.215821981,0.349812657,0.54468441,0.976855874,0.778163195
14301,Podocarpus,Podocarpus_milanjianus,-1.0333,31.5,1.206293941,0.342535049,0.54468441,0.942362189,0.742628813
14302,Podocarpus,Podocarpus_milanjianus,-11.5,31.633,0.906161785,0.210324839,-1.196979523,1.483973503,0.959847808
14303,Podocarpus,Podocarpus_milanjianus,-7.8333,31.6666,0.963329732,0.158168495,-1.023793697,1.055438757,0.745629549
14304,Podocarpus,Podocarpus_milanjianus,-18.2166,32.75,0.748949647,0.051429998,-0.0067588,1.355623126,0.942038476
14305,Podocarpus,Podocarpus_milanjianus,-20.0166,33.01666,1.010969758,0.60452956,-0.045409143,0.876315594,0.997203887
14306,Podocarpus,Podocarpus_milanjianus,-19.92,33.02,0.906161785,0.261268228,0.345662266,1.339902043,1.550633907
14307,Podocarpus,Podocarpus_milanjianus,-19.9166,33.04,0.834701717,0.106012188,0.466451675,1.485794783,1.672593951
14308,Podocarpus,Podocarpus_milanjianus,-9.16,33.6458,0.853757739,0.073262855,0.029873131,1.318056464,0.889745295
14309,Podocarpus,Podocarpus_milanjianus,-10.8,33.8,0.820409775,0.068411127,-0.817839801,1.308036685,0.809857786
14310,Podocarpus,Podocarpus_milanjianus,-9,33.83,0.663197577,-0.223906845,-1.023793697,1.225757957,0.826810122
14311,Podocarpus,Podocarpus_milanjianus,-10.666,33.8333,0.729893684,-0.072289646,-1.196979523,1.365378857,0.843534648
14312,Podocarpus,Podocarpus_milanjianus,-9.066,34.0166,0.739421666,-0.098974273,-0.817839801,1.204568624,0.772311866
14313,Podocarpus,Podocarpus_milanjianus,-14.48333,34.21666,0.953801811,0.320702136,-0.484601349,1.330005646,0.757560492
14314,Podocarpus,Podocarpus_milanjianus,-9.116,34.2627,0.720365644,-0.112316586,-1.023793697,1.208827615,1.203660369
14315,Podocarpus,Podocarpus_milanjianus,-15.9,35.1666,0.982385814,0.448060632,0.402729511,1.283755422,1.293251514
14316,Podocarpus,Podocarpus_milanjianus,-8.4,35.2,0.848993719,0.11692863,-0.25369826,1.263261795,1.167422414
14317,Podocarpus,Podocarpus_milanjianus,-15.3333,35.3,0.853757739,0.127845079,0.391625285,1.581559539,1.028734446
14318,Podocarpus,Podocarpus_milanjianus,-8.6,35.3,0.920453727,0.159381449,0.217864841,1.64276278,0.677826881
14319,Podocarpus,Podocarpus_milanjianus,-8.57,35.31,0.887105763,0.137548581,0.029873131,1.53784132,1.180322528
14320,Podocarpus,Podocarpus_milanjianus,-8.53,35.33,0.839465737,0.115715705,-0.129952237,1.392415285,1.415955186
14321,Podocarpus,Podocarpus_milanjianus,-3.2666,35.4333,0.748949647,-0.267572612,-0.065576248,0.90967226,1.068857312
14322,Podocarpus,Podocarpus_milanjianus,-15.97,35.63,0.872813702,0.182427257,0.745325863,1.740548015,1.230739474
14323,Podocarpus,Podocarpus_milanjianus,-15.9666,35.63333,0.782297671,-0.014068616,0.607882857,1.781411886,1.263354421
14324,Podocarpus,Podocarpus_milanjianus,-15.78,35.71,0.963329732,0.226093024,0.675098479,1.698791742,1.641850233
14325,Podocarpus,Podocarpus_milanjianus,-8.35,35.97,0.94903779,0.178788468,0.145184308,1.426589489,1.201554894
14326,Podocarpus,Podocarpus_milanjianus,-7.5,36.16666,0.853757739,-0.005578077,-0.310954928,1.103598595,1.045403957
14327,Podocarpus,Podocarpus_milanjianus,-7.7833,36.4833,0.94903779,0.199408397,-0.065576248,1.318056464,1.158754349
14328,Podocarpus,Podocarpus_milanjianus,-7.75,36.52,0.896633744,0.110863939,0.029873131,1.306025863,1.14124918
14329,Podocarpus,Podocarpus_milanjianus,-7.46,36.54,1.20152986,0.548734426,-0.572917879,1.080836058,0.982390285
14330,Podocarpus,Podocarpus_milanjianus,-7.1,36.633,0.86328578,0.036874752,-0.20129174,1.015418291,1.182460904
14331,Podocarpus,Podocarpus_milanjianus,-0.76666,36.7333,0.763241649,-0.193583429,1.372111201,1.560703635,1.377456307
14332,Podocarpus,Podocarpus_milanjianus,-7.69277,36.85916,1.072901845,0.304933965,0.064716667,1.461974621,1.403236508
14333,Podocarpus,Podocarpus_milanjianus,-7.7666,36.9,1.258697987,0.646982431,0.245122895,1.639414787,1.247142673
14334,Podocarpus,Podocarpus_milanjianus,-6.4166,36.9666,0.910925806,0.159381449,0.145184308,0.989002764,1.03351891
14335,Podocarpus,Podocarpus_milanjianus,-6.42,36.97,0.891869783,0.110863931,0.217864841,1.017799139,1.050127864
14336,Podocarpus,Podocarpus_milanjianus,0.0666,37.25,0.882341743,-0.097761355,0.817728162,0.44351685,0.489080697
14337,Podocarpus,Podocarpus_milanjianus,-6,37.43,1.101485968,0.358303219,0.516161501,0.934875965,0.957318544
14338,Podocarpus,Podocarpus_milanjianus,-6.06669,37.49805,0.86328578,0.030810051,0.516161501,1.110368013,0.967405617
14339,Podocarpus,Podocarpus_milanjianus,-6.07,37.5,0.85852176,0.025958318,0.590275407,1.092255235,0.959847808
14340,Podocarpus,Podocarpus_milanjianus,-3.1666,37.51666,0.620321572,-0.368246406,-0.107799456,1.013034105,1.203660369
14341,Podocarpus,Podocarpus_milanjianus,-3.18,37.52,0.69178164,-0.248165607,-0.065576248,0.998657107,1.205762386
14342,Podocarpus,Podocarpus_milanjianus,-3.17,37.52,0.658433616,-0.293044299,-0.152873412,0.998657107,1.199446678
14343,Podocarpus,Podocarpus_milanjianus,-6.07,37.54,1.010969758,0.340109169,0.607882857,1.053110838,0.989818394
14344,Podocarpus,Podocarpus_milanjianus,-7.1333,37.6333,0.782297671,-0.117168337,0.321679205,1.331989169,1.410517693
14345,Podocarpus,Podocarpus_milanjianus,-6,37.716666,1.187237978,0.439570069,0.506444395,0.894361496,0.921377718
14346,Podocarpus,Podocarpus_milanjianus,-6.87,37.72,1.087193847,0.336470336,0.675098479,1.42470789,1.236913323
14347,Podocarpus,Podocarpus_milanjianus,-4.351,37.89972,0.953801811,0.258842319,0.064716667,0.669035971,0.876329064
14348,Podocarpus,Podocarpus_milanjianus,-4.32,37.9,0.934745789,0.170297876,0.097963408,0.729857385,0.851813912
14349,Podocarpus,Podocarpus_milanjianus,-4.3508,37.90944,0.85852176,0.010190114,0.145184308,0.791153908,0.916159749
14350,Podocarpus,Podocarpus_milanjianus,-4.28944,37.92666,0.815645754,0.02838419,0.011794054,0.818254292,0.931749821
14351,Podocarpus,Podocarpus_milanjianus,-4.3508,37.9275,0.877577722,0.053855862,0.04750571,0.746811271,0.913542867
14352,Podocarpus,Podocarpus_milanjianus,-4.2666,37.9333,0.791825712,-0.081993133,0.081528917,0.860686362,0.992285073
14353,Podocarpus,Podocarpus_milanjianus,-4.29,37.94,0.806117713,-0.009216893,0.04750571,0.836956024,0.944597781
14354,Podocarpus,Podocarpus_milanjianus,-4.27916,37.97055,0.910925806,0.125419199,0.064716667,0.758013844,0.972419977
14355,Podocarpus,Podocarpus_milanjianus,-4.71666,38.3,0.806117713,-0.084419027,0.357394993,0.741180241,0.815534294
14356,Podocarpus,Podocarpus_milanjianus,-4.49,38.3,0.958565831,0.188491955,0.476624489,0.752422273,0.71528101
14357,Podocarpus,Podocarpus_milanjianus,-4.82,38.5,0.972857773,0.154529691,0.789415359,0.917274296,0.684150934
14358,Podocarpus,Podocarpus_milanjianus,-5.08222,38.74611,1.211057901,0.428653568,1.346951246,1.26943481,0.652190149
14359,Podocarpus,Podocarpus_nivalis,-45.6801,167.898,0.35353741,-0.364607602,2.046107769,1.347780108,1.267377853
14360,Podocarpus,Podocarpus_nivalis,-45.6694,167.9222,0.396413445,-0.330645353,1.883017302,0.834297776,1.061864734
14361,Podocarpus,Podocarpus_nivalis,-44.908,168.174,0.34877342,-0.294257224,2.330409527,1.913651347,1.824647784
14362,Podocarpus,Podocarpus_nivalis,-44.9062,168.2084,0.34877342,-0.291831344,2.154086113,1.790719867,1.927498341
14363,Podocarpus,Podocarpus_nivalis,-44.991,168.22,0.382121414,-0.25665617,1.832540154,1.215195775,1.446384668
14364,Podocarpus,Podocarpus_nivalis,-44.8467,168.2546,0.358301401,-0.347626477,2.086987257,1.600474477,1.226607919
14365,Podocarpus,Podocarpus_nivalis,-44.856,168.271,0.334481388,-0.376736969,2.103478432,1.795357108,1.245102763
14366,Podocarpus,Podocarpus_nivalis,-44.607,168.293,0.396413445,-0.369459361,2.693637371,2.580920935,2.453679085
14367,Podocarpus,Podocarpus_nivalis,-44.891,168.298,0.405941427,-0.282127857,1.936947703,1.161395907,1.078124046
14368,Podocarpus,Podocarpus_nivalis,-44.419,168.531,0.329717398,-0.386440516,2.493331671,2.216505051,2.283436775
14369,Podocarpus,Podocarpus_nivalis,-44.523,168.534,0.253493339,-0.376736969,2.147290707,2.242606163,1.377456307
14370,Podocarpus,Podocarpus_nivalis,-44.4111,168.5785,0.301133364,-0.393718123,2.61422658,1.9281286,1.933954239
14371,Podocarpus,Podocarpus_nivalis,-44.4086,168.5786,0.301133364,-0.393718123,2.61422658,1.9281286,1.933954239
14372,Podocarpus,Podocarpus_nivalis,-44.377,168.626,0.391649425,-0.296683103,2.084615469,1.297960162,1.483115315
14373,Podocarpus,Podocarpus_nivalis,-44.4853,168.6495,0.339245379,-0.369459361,2.568701029,2.038932562,1.847933292
14374,Podocarpus,Podocarpus_nivalis,-44.312,168.6625,0.420233458,-0.313664228,2.086987257,1.990600109,1.919717312
14375,Podocarpus,Podocarpus_nivalis,-44.3721,168.6653,0.367829412,-0.359755874,2.358165503,2.158152819,2.109710932
14376,Podocarpus,Podocarpus_nivalis,-44.4334,168.6795,0.291605383,-0.342774719,2.36208868,2.202700615,2.061547041
14377,Podocarpus,Podocarpus_nivalis,-44.136,168.776,0.52027756,-0.220268071,2.599197865,1.99896872,2.061547041
14378,Podocarpus,Podocarpus_nivalis,-44.361,168.871,0.334481388,-0.339135945,2.475263119,1.932450891,1.985942483
14379,Podocarpus,Podocarpus_nivalis,-44.1136,169.4681,0.296369374,-0.377949923,2.444046974,2.408769846,1.90404129
14380,Podocarpus,Podocarpus_nivalis,-43.677,169.516,0.634613574,-0.204499841,3.002467394,2.57458663,2.326805115
14381,Podocarpus,Podocarpus_nivalis,-44.1463,169.5515,0.367829412,-0.248165593,2.079859734,1.896136999,1.463990808
14382,Podocarpus,Podocarpus_nivalis,-44.209,169.634,0.305897385,-0.295470148,2.038766861,1.925241232,1.269385219
14383,Podocarpus,Podocarpus_nivalis,-44.2094,169.6341,0.305897385,-0.295470148,2.038766861,1.925241232,1.269385219
14384,Podocarpus,Podocarpus_nivalis,-44.1758,169.6455,0.272549361,-0.30638659,2.231068611,2.164576054,1.520632029
14385,Podocarpus,Podocarpus_nivalis,-44.128,169.661,0.229673326,-0.331858277,2.138179302,1.836599827,1.634066224
14386,Podocarpus,Podocarpus_nivalis,-44.014,169.7668,0.35353741,-0.29061842,2.05583477,1.75163579,1.507099748
14387,Podocarpus,Podocarpus_nivalis,-44.018,169.768,0.315425396,-0.415550977,2.516507626,2.226486921,1.813570142
14388,Podocarpus,Podocarpus_nivalis,-43.8815,169.8776,0.277313352,-0.353691161,2.622514486,2.206474543,1.889535666
14389,Podocarpus,Podocarpus_nivalis,-43.861,169.909,0.253493339,-0.358542919,2.400764942,2.303467035,1.860123754
14390,Podocarpus,Podocarpus_nivalis,-43.701,169.939,0.296369374,-0.39007929,2.252328873,2.24877286,2.310410976
14391,Podocarpus,Podocarpus_nivalis,-43.8928,169.982,0.310661376,-0.279701978,2.058256149,2.228975058,1.596133947
14392,Podocarpus,Podocarpus_nivalis,-43.8509,169.9865,0.305897385,-0.295470148,2.37379694,2.290228605,1.596133947
14393,Podocarpus,Podocarpus_nivalis,-43.868,170.071,0.320189387,-0.370672286,2.449602127,2.071415901,1.705712914
14394,Podocarpus,Podocarpus_nivalis,-43.7618,170.0978,0.329717398,-0.336710036,2.254437923,2.407628536,1.644952774
14395,Podocarpus,Podocarpus_nivalis,-43.501,170.506,0.282077342,-0.302747756,2.445900917,2.291435957,1.51557219
14396,Podocarpus,Podocarpus_nivalis,-43.5011,170.5063,0.282077342,-0.302747756,2.445900917,2.291435957,1.51557219
